K10901	114	1029	29	9	3	20	2	7	25	3
K07575	344	433	21	6	5	11	4	4	14	4
K10908	1220	582	644	20	39	114	98	126	151	146
K11188	681	635	117	40	34	12	4	5	32	7
K09810	1592	5570	737	66	133	182	148	116	187	132
K11364	457	1105	23	16	0	19	5	4	20	0
K11366	38	821	10	13	0	10	1	2	7	0
K10769	121	128	21	2	2	1	2	3	3	1
K10768	6	111	0	1	0	2	0	0	4	1
K11368	25	311	7	1	5	4	0	4	6	2
K11166	103	193	12	1	3	9	1	2	8	2
K11165	10	276	4	4	3	9	0	1	13	2
K01939	11694	2187	1563	105	119	415	142	142	457	247
K01934	545	1255	86	10	8	85	37	39	110	50
K01937	6317	2589	1726	55	114	368	194	221	288	374
K01930	206	152	19	0	0	0	1	1	1	0
K01933	9325	1233	2843	24	212	369	230	328	416	455
K00357	1023	873	132	1	5	37	6	8	16	12
K05956	22	278	3	6	2	1	1	1	11	0
K05954	5	49	0	0	0	0	0	0	1	0
K05955	249	2234	6	10	15	25	0	0	53	5
K07151	409	5631	117	107	33	174	52	64	198	58
K07152	488	951	75	49	33	90	25	18	57	6
K01166	519	1590	43	7	7	33	9	7	20	3
K00681	41	881	14	26	5	9	4	0	13	2
K07515	850	242	12	1	1	4	0	1	5	0
K00685	77	805	16	7	3	19	4	2	25	3
K14966	154	1775	12	25	2	27	0	2	24	7
K08515	181	5804	89	85	17	131	17	25	153	27
K08517	19	366	6	7	1	10	0	1	6	1
K08516	75	1220	9	23	12	74	3	5	58	7
K07901	773	8095	158	142	83	179	45	44	283	30
K01809	178	4744	171	98	21	80	32	38	149	56
K01802	4097	3361	1064	150	91	416	159	185	351	282
K01803	14443	22284	4420	1428	839	1351	567	646	1592	823
K01807	7763	8370	814	331	93	250	74	94	221	77
K15332	5251	356	1951	16	96	415	189	310	292	390
K01244	28	1447	12	14	5	11	3	5	13	2
K01243	79	233	6	4	1	13	8	5	12	21
K02918	13488	2056	1769	103	200	384	241	277	392	416
K02912	15302	2019	2494	163	332	532	338	411	592	578
K02910	9840	1345	1560	90	107	353	249	281	349	424
K02917	11879	1917	1514	72	112	309	223	229	348	356
K17917	813	8393	279	117	117	227	102	104	447	97
K05673	469	717	147	51	37	184	17	11	108	14
K00228	8609	2680	710	282	53	120	45	48	172	66
K15196	207	875	12	11	7	18	0	2	22	0
K00225	160	318	5	3	0	1	1	0	0	4
K00223	167	1615	62	17	16	15	9	8	24	6
K15192	26	143	1	1	3	3	0	0	1	0
K08098	116	278	22	7	7	13	6	8	9	2
K01069	1200	3025	170	64	36	65	22	22	87	27
K02687	6	54	0	0	0	2	0	0	1	0
K02685	30	443	2	19	0	6	1	0	4	3
K02684	24	403	5	18	3	2	0	2	1	0
K01062	16	151	19	5	6	78	1	2	27	4
K14861	3271	1060	741	8	42	63	21	31	64	53
K02689	60	4	21	23	19	51	7	7	57	13
K14863	4148	524	1454	9	74	339	141	223	290	273
K15849	1219	430	113	16	26	61	21	28	53	25
K13667	6	145	1	1	1	2	0	0	0	0
K18106	1586	530	113	17	11	19	6	10	22	2
K00826	2548	3444	516	91	52	190	85	92	184	144
K00820	3567	10590	1769	350	160	777	237	216	1431	323
K14564	18789	3041	4670	36	281	653	376	495	735	768
K15449	9749	4917	3893	103	340	884	434	632	971	794
K15448	1125	299	353	3	25	84	56	66	74	98
K01488	10	73	4	2	0	2	1	0	2	0
K15441	1714	352	656	9	29	136	68	89	135	135
K15443	1277	97	488	4	17	87	36	75	69	104
K08332	1	79	2	1	0	1	1	0	2	1
K14662	1	255	1	5	2	3	0	0	5	1
K08334	41	740	1	7	2	5	1	0	2	3
K08337	44	1234	5	7	3	11	2	3	18	0
K15446	284	84	87	0	1	22	12	9	16	7
K01665	172	180	43	3	11	19	2	2	8	5
K02469	2915	836	356	6	15	43	5	6	34	20
K01663	2371	480	529	30	39	81	48	66	64	57
K05307	49	352	4	2	2	2	0	0	7	1
K05305	17	1190	7	10	1	3	0	1	13	0
K01669	286	1135	28	34	15	42	1	4	20	5
K01462	374	837	39	21	9	22	12	4	43	15
K01469	187	1574	19	12	5	21	2	5	41	6
K02863	2250	4897	1102	88	239	689	201	136	644	164
K04498	13743	37657	4077	593	675	1407	354	532	1708	617
K02867	288	735	30	10	12	23	4	5	31	8
K02866	31745	6209	3539	310	382	1106	558	547	1147	824
K02865	48267	9428	12817	2222	4102	4896	2786	3051	5715	4114
K04499	118	376	15	0	1	14	4	4	6	3
K02868	20679	2773	2551	159	208	583	371	380	640	597
K09259	309	1986	66	38	17	29	4	5	61	3
K05544	2394	788	472	14	24	84	22	68	78	54
K05546	115	2308	18	13	7	21	1	3	29	3
K05016	116	950	20	44	8	20	2	6	23	3
K05543	420	346	71	1	1	19	5	11	13	16
K05542	3696	694	1130	32	71	405	186	242	406	270
K14006	79	2915	35	36	19	134	10	21	101	15
K14007	112	4928	28	65	10	56	12	17	63	11
K14004	115	1920	18	35	6	31	4	1	13	6
K14005	53	4107	33	37	9	41	10	12	53	20
K17292	21	112	2	3	0	1	1	1	1	0
K02260	276	437	66	13	9	40	4	19	37	3
K02942	28320	5326	2992	248	243	707	503	469	693	751
K02267	1624	2831	182	67	28	83	32	21	90	46
K02943	18346	3186	2096	160	214	534	301	304	540	492
K13289	984	24689	530	187	134	494	80	109	530	72
K03797	177	5233	50	77	15	56	7	3	79	12
K03798	3856	13846	2057	1491	1138	1432	211	244	1156	129
K13280	6198	3741	934	71	84	187	119	121	214	132
K02945	2892	386	735	7	43	134	102	92	103	143
K03403	17485	24072	2556	1527	623	517	255	300	989	231
K13119	56	417	3	4	2	2	1	0	8	2
K13118	498	1016	196	30	33	63	58	57	146	67
K03404	10655	2012	528	323	69	39	15	23	101	22
K03405	145	34	25	3	11	18	7	5	55	3
K13115	22	264	3	2	2	1	0	0	1	0
K13116	160	1477	21	17	9	54	2	2	47	5
K13111	26	843	12	4	2	17	0	2	7	1
K13110	134	591	19	9	6	7	1	1	12	1
