K17989	391	584	579	214	487	222	271	255	191	268
K11170	0	0	1	0	1	5	0	0	3	0
K11173	1	20	5	1	0	0	0	2	2	1
K01923	2	2	0	0	0	0	0	0	1	0
K01922	0	0	0	0	0	1	0	0	1	0
K01921	0	4	1	0	2	1	0	0	4	0
K01920	184	272	289	112	250	108	107	146	101	129
K01925	0	0	0	0	0	0	0	0	0	0
K00323	6	30	18	10	5	15	8	13	4	10
K00326	10	3	7	1	3	6	1	1	7	0
K00327	0	15	4	3	3	1	1	1	2	0
K05941	557	867	711	224	375	257	306	307	214	316
K06944	12	6	10	1	0	3	0	0	0	4
K14785	7	2	0	0	0	0	1	0	1	0
K06942	18	7	5	2	3	1	2	2	1	1
K06943	36	13	33	1	13	4	4	6	7	10
K10807	11	0	4	2	0	0	1	0	0	0
K14767	14	3	15	0	7	1	0	0	0	2
K06949	1	4	2	0	0	1	0	0	1	1
K07140	0	2	0	0	1	0	0	0	0	0
K03940	17	15	7	1	5	1	1	2	4	1
K09272	3	4	3	0	0	1	0	1	0	0
K10394	0	5	1	2	0	1	1	0	3	0
K01814	41	203	65	22	164	45	40	74	24	68
K10393	3	4	0	1	1	1	1	1	2	1
K01810	1	7	0	0	0	0	0	0	1	0
K15296	6	3	0	2	0	0	0	0	0	0
K15292	1	12	4	1	1	5	0	0	3	0
K04043	52	2	1	3	3	3	2	3	15	1
K04040	8	3	0	3	0	1	0	1	1	0
K15507	7	2	0	0	0	0	1	0	0	0
K00784	12	4	5	0	1	4	1	0	1	1
K00036	0	9	0	0	0	0	0	0	1	0
K00789	95	222	66	46	21	44	20	21	14	19
K00033	9	27	7	5	3	0	3	2	0	0
K00030	16	2	3	0	0	0	0	0	0	0
K01259	0	5	0	0	0	0	0	0	0	0
K08360	0	4	0	0	0	0	1	2	1	0
