geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt12281	0.046769230769230764	0.13672286617492097	0.0840584754611904	0.07699076110866696	0.10549943883277216	0.03578485181119649	0.09398496240601505	0.0941336971350614	0.04964788732394365	0.08974358974358974
Throt15067	0.00030769230769230765	0.0007903055848261329	0.00017403411068569438	0.0008798944126704795	0.0	0.0002195389681668496	0.0	0.00045475216007276033	0.0	0.0
Throt15066	0.00030769230769230765	0.00026343519494204424	0.0	0.00043994720633523974	0.0	0.0	0.0	0.0	0.0	0.0
Throt15065	0.0006153846153846153	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt2929	0.0	0.001053740779768177	0.0	0.0	0.0005611672278338945	0.0008781558726673985	0.0	0.0	0.0017605633802816897	0.0
Throt2928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt2927	0.0010769230769230769	0.0007903055848261329	0.0040027845457709715	0.003519577650681918	0.005050505050505051	0.0010976948408342483	0.0004177109440267335	0.002273760800363802	0.001408450704225352	0.000777000777000777
Throt2926	0.00030769230769230765	0.00026343519494204424	0.0	0.0	0.0	0.0002195389681668496	0.0004177109440267335	0.0	0.000352112676056338	0.0003885003885003885
Throt2925	0.00030769230769230765	0.0031612223393045315	0.0005221023320570832	0.0	0.0	0.0008781558726673985	0.001670843776106934	0.0	0.004225352112676056	0.0
Throt2924	0.000923076923076923	0.0031612223393045315	0.0019143752175426385	0.001319841619005719	0.0008417508417508417	0.0006586169045005489	0.000835421888053467	0.00045475216007276033	0.001056338028169014	0.0003885003885003885
Throt2923	0.6969230769230768	0.07850368809272919	0.14879916463626872	0.23669159700835898	0.24466891133557803	0.07069154774972558	0.3554720133667502	0.1446111869031378	0.12007042253521126	0.10955710955710955
Throt2922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt2921	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt2920	0.0004615384615384615	0.002107481559536354	0.0008701705534284721	0.001759788825340959	0.002244668911335578	0.0013172338090010978	0.004177109440267335	0.00045475216007276033	0.0017605633802816897	0.0
Throt11294	0.00015384615384615382	0.00026343519494204424	0.0006961364427427775	0.0	0.0008417508417508417	0.0006586169045005489	0.0012531328320802006	0.0	0.0	0.001554001554001554
Throt11295	0.012769230769230767	0.038461538461538464	0.026279150713539857	0.028156621205455343	0.027497194163860827	0.012074643249176729	0.022138680033416878	0.03774442928603911	0.02992957746478873	0.029526029526029528
Throt11296	0.0	0.0018440463645943098	0.0010442046641141664	0.0008798944126704795	0.0	0.0004390779363336992	0.0	0.002273760800363802	0.000704225352112676	0.0
Throt11297	0.046769230769230764	0.16728134878819811	0.09554472676644624	0.0409150901891773	0.030022446689113358	0.06981339187705818	0.1010860484544695	0.10504774897680765	0.03626760563380281	0.08935508935508936
Throt16242	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0002195389681668496	0.0	0.0	0.0	0.0
Throt11291	0.00030769230769230765	0.002107481559536354	0.0006961364427427775	0.0	0.0	0.0	0.0	0.00045475216007276033	0.000352112676056338	0.0
Throt16240	0.010307692307692306	0.04636459430979979	0.027497389488339716	0.010998680158380994	0.007575757575757575	0.020417124039517016	0.027151211361737676	0.023192360163710776	0.012676056338028168	0.02408702408702409
Throt16241	0.0	0.002107481559536354	0.0006961364427427775	0.00043994720633523974	0.0	0.0006586169045005489	0.0004177109440267335	0.00045475216007276033	0.000704225352112676	0.0003885003885003885
Throt10580	0.0	0.0007903055848261329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt7119	0.00015384615384615382	0.0018440463645943098	0.0015663069961712498	0.0008798944126704795	0.003367003367003367	0.0013172338090010978	0.0004177109440267335	0.00045475216007276033	0.001056338028169014	0.0011655011655011655
Throt18378	0.0	0.00026343519494204424	0.0	0.0	0.0002805836139169473	0.0	0.0	0.0	0.0	0.0
Throt13328	0.00030769230769230765	0.0013171759747102212	0.0005221023320570832	0.0	0.0002805836139169473	0.0	0.0	0.00045475216007276033	0.0	0.0
Throt18379	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt13329	0.0007692307692307692	0.0013171759747102212	0.0005221023320570832	0.00043994720633523974	0.0002805836139169473	0.0004390779363336992	0.0	0.0	0.000352112676056338	0.0
Throt13588	0.0	0.0005268703898840885	0.0	0.0	0.0	0.0	0.0	0.00045475216007276033	0.0	0.0
Throt16949	0.00015384615384615382	0.0013171759747102212	0.0	0.0	0.0	0.0002195389681668496	0.0	0.0	0.000352112676056338	0.0
Throt13589	0.0	0.0005268703898840885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt16948	0.47046153846153843	2.2776606954689145	0.9655412460842325	0.5512538495380555	0.9963524130190797	0.7137211855104282	1.1119465329991647	1.6316507503410642	0.4327464788732394	1.1157731157731157
Throt18370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt18371	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt18372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt18373	0.0015384615384615385	0.0060590094836670185	0.0036547163243995824	0.004839419269687638	0.003928170594837261	0.0002195389681668496	0.0037593984962406013	0.007276034561164165	0.007394366197183097	0.006993006993006993
Throt18374	0.17384615384615382	0.6361959957850369	0.3630351548903585	0.15750109986801583	0.14786756453423122	0.24961580680570805	0.3817878028404344	0.483856298317417	0.13485915492957745	0.33682983682983686
Throt18375	0.19107692307692306	0.6830874604847207	0.39401322659241217	0.19313682358117024	0.1910774410774411	0.2667398463227223	0.4210526315789474	0.5384265575261483	0.1588028169014084	0.3706293706293706
Throt18376	0.0	0.0013171759747102212	0.0	0.0	0.0002805836139169473	0.0006586169045005489	0.0004177109440267335	0.0	0.000352112676056338	0.0003885003885003885
Throt13581	0.0006153846153846153	0.00026343519494204424	0.00017403411068569438	0.0	0.0	0.0	0.0004177109440267335	0.00045475216007276033	0.000352112676056338	0.0003885003885003885
Throt19015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt22316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt22310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
