gID	Old Seq Name	Description
Throt20580	Locus70066v1rpkm0.00	Locus70066v1rpkm0.00
Throt20581	Locus70067v1rpkm0.00	Locus70067v1rpkm0.00
Throt20582	Locus70068v1rpkm0.00	Locus70068v1rpkm0.00
Throt20583	Locus70069v1rpkm0.00	Locus70069v1rpkm0.00
Throt20584	Locus70070v1rpkm0.00	Locus70070v1rpkm0.00
Throt20585	Locus70072v1rpkm0.00	Locus70072v1rpkm0.00
Throt20586	Locus70073v1rpkm0.00	Locus70073v1rpkm0.00
Throt20587	Locus70074v1rpkm0.00	Locus70074v1rpkm0.00
Throt20588	Locus70076v1rpkm0.00	Locus70076v1rpkm0.00
Throt20589	Locus70077v1rpkm0.00	Locus70077v1rpkm0.00
Throt20590	Locus70078v1rpkm0.00	Locus70078v1rpkm0.00
Throt20591	Locus70080v1rpkm0.00	Locus70080v1rpkm0.00
Throt20592	Locus70082v1rpkm0.00	Locus70082v1rpkm0.00
Throt20593	Locus70083v1rpkm0.00	Locus70083v1rpkm0.00
Throt20594	Locus70084v1rpkm0.00	Locus70084v1rpkm0.00
Throt20595	Locus70085v1rpkm0.00	Locus70085v1rpkm0.00
Throt20596	Locus70086v1rpkm0.00	Locus70086v1rpkm0.00
Throt20597	Locus70087v1rpkm0.00	Locus70087v1rpkm0.00
Throt20598	Locus70090v1rpkm0.00	Locus70090v1rpkm0.00
Throt20599	Locus70093v1rpkm0.00	Locus70093v1rpkm0.00
Throt20600	Locus70094v1rpkm0.00	Locus70094v1rpkm0.00
Throt20601	Locus70096v1rpkm0.00	Locus70096v1rpkm0.00
Throt20602	Locus70097v1rpkm0.00	Locus70097v1rpkm0.00
Throt20603	Locus70098v1rpkm0.00	Locus70098v1rpkm0.00
Throt20604	Locus70099v1rpkm0.00	Locus70099v1rpkm0.00
Throt20605	Locus70100v1rpkm0.00	Locus70100v1rpkm0.00
Throt20606	Locus70101v1rpkm0.00	Locus70101v1rpkm0.00
Throt20607	Locus70103v1rpkm0.00	Locus70103v1rpkm0.00
Throt20608	Locus70104v1rpkm0.00	Locus70104v1rpkm0.00
Throt20609	Locus70106v1rpkm0.00	Locus70106v1rpkm0.00
Throt20610	Locus70109v1rpkm0.00	Locus70109v1rpkm0.00
Throt20611	Locus70110v1rpkm0.00	Locus70110v1rpkm0.00
Throt20612	Locus70111v1rpkm0.00	Locus70111v1rpkm0.00
Throt20613	Locus70113v1rpkm0.00	Locus70113v1rpkm0.00
Throt20614	Locus70116v1rpkm0.00	Locus70116v1rpkm0.00
Throt20615	Locus70117v1rpkm0.00	Locus70117v1rpkm0.00
Throt20616	Locus70118v1rpkm0.00	Locus70118v1rpkm0.00
Throt20617	Locus70119v1rpkm0.00	Locus70119v1rpkm0.00
Throt20618	Locus70120v1rpkm0.00	Locus70120v1rpkm0.00
Throt20619	Locus70121v1rpkm0.00	Locus70121v1rpkm0.00
Throt20620	Locus70122v1rpkm0.00	Locus70122v1rpkm0.00
Throt20621	Locus70123v1rpkm0.00	Locus70123v1rpkm0.00
Throt20622	Locus70124v1rpkm0.00	Locus70124v1rpkm0.00
Throt20623	Locus70125v1rpkm0.00	Locus70125v1rpkm0.00
Throt20624	Locus70127v1rpkm0.00	Locus70127v1rpkm0.00
Throt20625	Locus70128v1rpkm0.00	Locus70128v1rpkm0.00
Throt20626	Locus70129v1rpkm0.00	Locus70129v1rpkm0.00
Throt20627	Locus70130v1rpkm0.00	Locus70130v1rpkm0.00
Throt20628	Locus70132v1rpkm0.00	Locus70132v1rpkm0.00
Throt20629	Locus70133v1rpkm0.00	Locus70133v1rpkm0.00
Throt20630	Locus70135v1rpkm0.00	Locus70135v1rpkm0.00
Throt20631	Locus70137v1rpkm0.00	Locus70137v1rpkm0.00
Throt20632	Locus70139v1rpkm0.00	Locus70139v1rpkm0.00
Throt20633	Locus70145v1rpkm0.00	Locus70145v1rpkm0.00
Throt20634	Locus70146v1rpkm0.00	Locus70146v1rpkm0.00
Throt20635	Locus70149v1rpkm0.00	Locus70149v1rpkm0.00
Throt20636	Locus70150v1rpkm0.00	Locus70150v1rpkm0.00
Throt20637	Locus70151v1rpkm0.00	Locus70151v1rpkm0.00
Throt20638	Locus70153v1rpkm0.00	Locus70153v1rpkm0.00
Throt20639	Locus70157v1rpkm0.00	Locus70157v1rpkm0.00
Throt20640	Locus70159v1rpkm0.00	Locus70159v1rpkm0.00
Throt20641	Locus70161v1rpkm0.00	Locus70161v1rpkm0.00
Throt20642	Locus70163v1rpkm0.00	Locus70163v1rpkm0.00
Throt20643	Locus70164v1rpkm0.00	Locus70164v1rpkm0.00
Throt20644	Locus70165v1rpkm0.00	Locus70165v1rpkm0.00
Throt20645	Locus70169v1rpkm0.00	Locus70169v1rpkm0.00
Throt20646	Locus70171v1rpkm0.00	Locus70171v1rpkm0.00
Throt20647	Locus70172v1rpkm0.00	Locus70172v1rpkm0.00
Throt20648	Locus70173v1rpkm0.00	Locus70173v1rpkm0.00
Throt20649	Locus70174v1rpkm0.00	Locus70174v1rpkm0.00
Throt20650	Locus70175v1rpkm0.00	Locus70175v1rpkm0.00
Throt20651	Locus70176v1rpkm0.00	Locus70176v1rpkm0.00
Throt20652	Locus70177v1rpkm0.00	Locus70177v1rpkm0.00
Throt20653	Locus70181v1rpkm0.00	Locus70181v1rpkm0.00
Throt20654	Locus70182v1rpkm0.00	Locus70182v1rpkm0.00
Throt20655	Locus70183v1rpkm0.00	Locus70183v1rpkm0.00
Throt20656	Locus70185v1rpkm0.00	Locus70185v1rpkm0.00
Throt20657	Locus70188v1rpkm0.00	Locus70188v1rpkm0.00
Throt20658	Locus70190v1rpkm0.00	Locus70190v1rpkm0.00
Throt20659	Locus70192v1rpkm0.00	Locus70192v1rpkm0.00
Throt20660	Locus70195v1rpkm0.00	Locus70195v1rpkm0.00
Throt20661	Locus70196v1rpkm0.00	Locus70196v1rpkm0.00
Throt20662	Locus70197v1rpkm0.00	Locus70197v1rpkm0.00
Throt20663	Locus70198v1rpkm0.00	Locus70198v1rpkm0.00
Throt20664	Locus70200v1rpkm0.00	Locus70200v1rpkm0.00
Throt20665	Locus70203v1rpkm0.00	Locus70203v1rpkm0.00
Throt20666	Locus70204v1rpkm0.00	Locus70204v1rpkm0.00
Throt20667	Locus70205v1rpkm0.00	Locus70205v1rpkm0.00
Throt20668	Locus70207v1rpkm0.00	Locus70207v1rpkm0.00
Throt20669	Locus70208v1rpkm0.00	Locus70208v1rpkm0.00
Throt20670	Locus70210v1rpkm0.00	Locus70210v1rpkm0.00
Throt20671	Locus70214v1rpkm0.00	Locus70214v1rpkm0.00
Throt20672	Locus70215v1rpkm0.00	Locus70215v1rpkm0.00
Throt20673	Locus70218v1rpkm0.00	Locus70218v1rpkm0.00
Throt20674	Locus70219v1rpkm0.00	Locus70219v1rpkm0.00
Throt20675	Locus70220v1rpkm0.00	Locus70220v1rpkm0.00
Throt20676	Locus70221v1rpkm0.00	Locus70221v1rpkm0.00
Throt20677	Locus70222v1rpkm0.00	Locus70222v1rpkm0.00
Throt20678	Locus70223v1rpkm0.00	Locus70223v1rpkm0.00
Throt20679	Locus70224v1rpkm0.00	Locus70224v1rpkm0.00
Throt20680	Locus70227v1rpkm0.00	Locus70227v1rpkm0.00
Throt20681	Locus70228v1rpkm0.00	Locus70228v1rpkm0.00
Throt20682	Locus70233v1rpkm0.00	Locus70233v1rpkm0.00
Throt20683	Locus70234v1rpkm0.00	Locus70234v1rpkm0.00
Throt20684	Locus70236v1rpkm0.00	Locus70236v1rpkm0.00
Throt20685	Locus70237v1rpkm0.00	Locus70237v1rpkm0.00
Throt20686	Locus70239v1rpkm0.00	Locus70239v1rpkm0.00
Throt20687	Locus70240v1rpkm0.00	Locus70240v1rpkm0.00
Throt20688	Locus70247v1rpkm0.00	Locus70247v1rpkm0.00
Throt20689	Locus70251v1rpkm0.00	Locus70251v1rpkm0.00
Throt20690	Locus70254v1rpkm0.00	Locus70254v1rpkm0.00
Throt20691	Locus70256v1rpkm0.00	Locus70256v1rpkm0.00
Throt20692	Locus70257v1rpkm0.00	Locus70257v1rpkm0.00
Throt20693	Locus70258v1rpkm0.00	Locus70258v1rpkm0.00
Throt20694	Locus70259v1rpkm0.00	Locus70259v1rpkm0.00
Throt20695	Locus70260v1rpkm0.00	Locus70260v1rpkm0.00
Throt20696	Locus70261v1rpkm0.00	Locus70261v1rpkm0.00
Throt20697	Locus70262v1rpkm0.00	Locus70262v1rpkm0.00
Throt20698	Locus70263v1rpkm0.00	Locus70263v1rpkm0.00
Throt20699	Locus70267v1rpkm0.00	Locus70267v1rpkm0.00
Throt20700	Locus70269v1rpkm0.00	Locus70269v1rpkm0.00
Throt20701	Locus70270v1rpkm0.00	Locus70270v1rpkm0.00
Throt20702	Locus70273v1rpkm0.00	Locus70273v1rpkm0.00
Throt20703	Locus70274v1rpkm0.00	Locus70274v1rpkm0.00
Throt20704	Locus70275v1rpkm0.00	Locus70275v1rpkm0.00
Throt20705	Locus70276v1rpkm0.00	Locus70276v1rpkm0.00
Throt20706	Locus70278v1rpkm0.00	Locus70278v1rpkm0.00
Throt20707	Locus70279v1rpkm0.00	Locus70279v1rpkm0.00
Throt20708	Locus70280v1rpkm0.00	Locus70280v1rpkm0.00
Throt20709	Locus70281v1rpkm0.00	Locus70281v1rpkm0.00
Throt20710	Locus70282v1rpkm0.00	Locus70282v1rpkm0.00
Throt20711	Locus70283v1rpkm0.00	Locus70283v1rpkm0.00
Throt20712	Locus70286v1rpkm0.00	Locus70286v1rpkm0.00
Throt20713	Locus70287v1rpkm0.00	Locus70287v1rpkm0.00
Throt20714	Locus70297v1rpkm0.00	Locus70297v1rpkm0.00
Throt20715	Locus70299v1rpkm0.00	Locus70299v1rpkm0.00
Throt20716	Locus70304v1rpkm0.00	Locus70304v1rpkm0.00
Throt20717	Locus70307v1rpkm0.00	Locus70307v1rpkm0.00
Throt20718	Locus70310v1rpkm0.00	Locus70310v1rpkm0.00
Throt20719	Locus70313v1rpkm0.00	Locus70313v1rpkm0.00
Throt20720	Locus70314v1rpkm0.00	Locus70314v1rpkm0.00
Throt20721	Locus70315v1rpkm0.00	Locus70315v1rpkm0.00
Throt20722	Locus70316v1rpkm0.00	Locus70316v1rpkm0.00
Throt20723	Locus70319v1rpkm0.00	Locus70319v1rpkm0.00
Throt20724	Locus70321v1rpkm0.00	Locus70321v1rpkm0.00
Throt20725	Locus70323v1rpkm0.00	Locus70323v1rpkm0.00
Throt20726	Locus70330v1rpkm0.00	Locus70330v1rpkm0.00
Throt20727	Locus70331v1rpkm0.00	Locus70331v1rpkm0.00
Throt20728	Locus70332v1rpkm0.00	Locus70332v1rpkm0.00
Throt20729	Locus70333v1rpkm0.00	Locus70333v1rpkm0.00
Throt20730	Locus70334v1rpkm0.00	Locus70334v1rpkm0.00
Throt20731	Locus70335v1rpkm0.00	Locus70335v1rpkm0.00
Throt20732	Locus70336v1rpkm0.00	Locus70336v1rpkm0.00
Throt20733	Locus70338v1rpkm0.00	Locus70338v1rpkm0.00
Throt20734	Locus70339v1rpkm0.00	Locus70339v1rpkm0.00
Throt20735	Locus70340v1rpkm0.00	Locus70340v1rpkm0.00
Throt20736	Locus70343v1rpkm0.00	Locus70343v1rpkm0.00
Throt20737	Locus70344v1rpkm0.00	Locus70344v1rpkm0.00
Throt20738	Locus70345v1rpkm0.00	Locus70345v1rpkm0.00
Throt20739	Locus70347v1rpkm0.00	Locus70347v1rpkm0.00
Throt20740	Locus70348v1rpkm0.00	Locus70348v1rpkm0.00
Throt20741	Locus70350v1rpkm0.00	Locus70350v1rpkm0.00
Throt20742	Locus70354v1rpkm0.00	Locus70354v1rpkm0.00
Throt20743	Locus70355v1rpkm0.00	Locus70355v1rpkm0.00
Throt20744	Locus70356v1rpkm0.00	Locus70356v1rpkm0.00
Throt20745	Locus70358v1rpkm0.00	Locus70358v1rpkm0.00
Throt20746	Locus70359v1rpkm0.00	Locus70359v1rpkm0.00
Throt20747	Locus70360v1rpkm0.00	Locus70360v1rpkm0.00
Throt20748	Locus70361v1rpkm0.00	Locus70361v1rpkm0.00
Throt20749	Locus70362v1rpkm0.00	Locus70362v1rpkm0.00
Throt20750	Locus70363v1rpkm0.00	Locus70363v1rpkm0.00
Throt20751	Locus70367v1rpkm0.00	Locus70367v1rpkm0.00
Throt20752	Locus70368v1rpkm0.00	Locus70368v1rpkm0.00
Throt20753	Locus70370v1rpkm0.00	Locus70370v1rpkm0.00
Throt20754	Locus70374v1rpkm0.00	Locus70374v1rpkm0.00
Throt20755	Locus70377v1rpkm0.00	Locus70377v1rpkm0.00
Throt20756	Locus70379v1rpkm0.00	Locus70379v1rpkm0.00
Throt20757	Locus70380v1rpkm0.00	Locus70380v1rpkm0.00
Throt20758	Locus70388v1rpkm0.00	Locus70388v1rpkm0.00
Throt20759	Locus70391v1rpkm0.00	Locus70391v1rpkm0.00
Throt20760	Locus70395v1rpkm0.00	Locus70395v1rpkm0.00
Throt20761	Locus70401v1rpkm0.00	Locus70401v1rpkm0.00
Throt20762	Locus70403v1rpkm0.00	Locus70403v1rpkm0.00
Throt20763	Locus70405v1rpkm0.00	Locus70405v1rpkm0.00
Throt20764	Locus70407v1rpkm0.00	Locus70407v1rpkm0.00
Throt20765	Locus70409v1rpkm0.00	Locus70409v1rpkm0.00
Throt20766	Locus70410v1rpkm0.00	Locus70410v1rpkm0.00
Throt20767	Locus70411v1rpkm0.00	Locus70411v1rpkm0.00
Throt20768	Locus70412v1rpkm0.00	Locus70412v1rpkm0.00
Throt20769	Locus70414v1rpkm0.00	Locus70414v1rpkm0.00
Throt20770	Locus70416v1rpkm0.00	Locus70416v1rpkm0.00
Throt20771	Locus70417v1rpkm0.00	Locus70417v1rpkm0.00
Throt20772	Locus70421v1rpkm0.00	Locus70421v1rpkm0.00
Throt20773	Locus70422v1rpkm0.00	Locus70422v1rpkm0.00
Throt20774	Locus70424v1rpkm0.00	Locus70424v1rpkm0.00
Throt20775	Locus70425v1rpkm0.00	Locus70425v1rpkm0.00
Throt20776	Locus70426v1rpkm0.00	Locus70426v1rpkm0.00
Throt20777	Locus70428v1rpkm0.00	Locus70428v1rpkm0.00
Throt20778	Locus70431v1rpkm0.00	Locus70431v1rpkm0.00
Throt20779	Locus70432v1rpkm0.00	Locus70432v1rpkm0.00
Throt20780	Locus70433v1rpkm0.00	Locus70433v1rpkm0.00
Throt20781	Locus70434v1rpkm0.00	Locus70434v1rpkm0.00
Throt20782	Locus70435v1rpkm0.00	Locus70435v1rpkm0.00
Throt20783	Locus70438v1rpkm0.00	Locus70438v1rpkm0.00
Throt20784	Locus70442v1rpkm0.00	Locus70442v1rpkm0.00
Throt20785	Locus70443v1rpkm0.00	Locus70443v1rpkm0.00
Throt20786	Locus70444v1rpkm0.00	Locus70444v1rpkm0.00
Throt20787	Locus70445v1rpkm0.00	Locus70445v1rpkm0.00
Throt20788	Locus70446v1rpkm0.00	Locus70446v1rpkm0.00
Throt20789	Locus70448v1rpkm0.00	Locus70448v1rpkm0.00
Throt20790	Locus70450v1rpkm0.00	Locus70450v1rpkm0.00
Throt20791	Locus70454v1rpkm0.00	Locus70454v1rpkm0.00
Throt20792	Locus70458v1rpkm0.00	Locus70458v1rpkm0.00
Throt20793	Locus70461v1rpkm0.00	Locus70461v1rpkm0.00
Throt20794	Locus70464v1rpkm0.00	Locus70464v1rpkm0.00
Throt20795	Locus70466v1rpkm0.00	Locus70466v1rpkm0.00
Throt20796	Locus70467v1rpkm0.00	Locus70467v1rpkm0.00
Throt20797	Locus70468v1rpkm0.00	Locus70468v1rpkm0.00
Throt20798	Locus70469v1rpkm0.00	Locus70469v1rpkm0.00
Throt20799	Locus70471v1rpkm0.00	Locus70471v1rpkm0.00
Throt20800	Locus70472v1rpkm0.00	Locus70472v1rpkm0.00
Throt20801	Locus70473v1rpkm0.00	Locus70473v1rpkm0.00
Throt20802	Locus70477v1rpkm0.00	Locus70477v1rpkm0.00
Throt20803	Locus70480v1rpkm0.00	Locus70480v1rpkm0.00
Throt20804	Locus70481v1rpkm0.00	Locus70481v1rpkm0.00
Throt20805	Locus70484v1rpkm0.00	Locus70484v1rpkm0.00
Throt20806	Locus70485v1rpkm0.00	Locus70485v1rpkm0.00
Throt20807	Locus70486v1rpkm0.00	Locus70486v1rpkm0.00
Throt20808	Locus70490v1rpkm0.00	Locus70490v1rpkm0.00
Throt20809	Locus70493v1rpkm0.00	Locus70493v1rpkm0.00
Throt20810	Locus70495v1rpkm0.00	Locus70495v1rpkm0.00
Throt20811	Locus70498v1rpkm0.00	Locus70498v1rpkm0.00
Throt20812	Locus70499v1rpkm0.00	Locus70499v1rpkm0.00
Throt20813	Locus70502v1rpkm0.00	Locus70502v1rpkm0.00
Throt20814	Locus70507v1rpkm0.00	Locus70507v1rpkm0.00
Throt20815	Locus70508v1rpkm0.00	Locus70508v1rpkm0.00
Throt20816	Locus70510v1rpkm0.00	Locus70510v1rpkm0.00
Throt20817	Locus70512v1rpkm0.00	Locus70512v1rpkm0.00
Throt20818	Locus70514v1rpkm0.00	Locus70514v1rpkm0.00
Throt20819	Locus70515v1rpkm0.00	Locus70515v1rpkm0.00
Throt20820	Locus70516v1rpkm0.00	Locus70516v1rpkm0.00
Throt20821	Locus70518v1rpkm0.00	Locus70518v1rpkm0.00
Throt20822	Locus70519v1rpkm0.00	Locus70519v1rpkm0.00
Throt20823	Locus70523v1rpkm0.00	Locus70523v1rpkm0.00
Throt20824	Locus70525v1rpkm0.00	Locus70525v1rpkm0.00
Throt20825	Locus70527v1rpkm0.00	Locus70527v1rpkm0.00
Throt20826	Locus70528v1rpkm0.00	Locus70528v1rpkm0.00
Throt20827	Locus70529v1rpkm0.00	Locus70529v1rpkm0.00
Throt20828	Locus70530v1rpkm0.00	Locus70530v1rpkm0.00
Throt20829	Locus70534v1rpkm0.00	Locus70534v1rpkm0.00
Throt20830	Locus70537v1rpkm0.00	Locus70537v1rpkm0.00
Throt20831	Locus70539v1rpkm0.00	Locus70539v1rpkm0.00
Throt20832	Locus70540v1rpkm0.00	Locus70540v1rpkm0.00
Throt20833	Locus70541v1rpkm0.00	Locus70541v1rpkm0.00
Throt20834	Locus70542v1rpkm0.00	Locus70542v1rpkm0.00
Throt20835	Locus70547v1rpkm0.00	Locus70547v1rpkm0.00
Throt20836	Locus70548v1rpkm0.00	Locus70548v1rpkm0.00
Throt20837	Locus70550v1rpkm0.00	Locus70550v1rpkm0.00
Throt20838	Locus70554v1rpkm0.00	Locus70554v1rpkm0.00
Throt20839	Locus70556v1rpkm0.00	Locus70556v1rpkm0.00
Throt20840	Locus70557v1rpkm0.00	Locus70557v1rpkm0.00
Throt20841	Locus70560v1rpkm0.00	Locus70560v1rpkm0.00
Throt20842	Locus70561v1rpkm0.00	Locus70561v1rpkm0.00
Throt20843	Locus70562v1rpkm0.00	Locus70562v1rpkm0.00
Throt20844	Locus70563v1rpkm0.00	Locus70563v1rpkm0.00
Throt20845	Locus70565v1rpkm0.00	Locus70565v1rpkm0.00
Throt20846	Locus70567v1rpkm0.00	Locus70567v1rpkm0.00
Throt20847	Locus70568v1rpkm0.00	Locus70568v1rpkm0.00
Throt20848	Locus70570v1rpkm0.00	Locus70570v1rpkm0.00
Throt20849	Locus70571v1rpkm0.00	Locus70571v1rpkm0.00
Throt20850	Locus70572v1rpkm0.00	Locus70572v1rpkm0.00
Throt20851	Locus70573v1rpkm0.00	Locus70573v1rpkm0.00
Throt20852	Locus70575v1rpkm0.00	Locus70575v1rpkm0.00
Throt20853	Locus70576v1rpkm0.00	Locus70576v1rpkm0.00
Throt20854	Locus70577v1rpkm0.00	Locus70577v1rpkm0.00
Throt20855	Locus70578v1rpkm0.00	Locus70578v1rpkm0.00
Throt20856	Locus70579v1rpkm0.00	Locus70579v1rpkm0.00
Throt20857	Locus70581v1rpkm0.00	Locus70581v1rpkm0.00
Throt20858	Locus70584v1rpkm0.00	Locus70584v1rpkm0.00
Throt20859	Locus70589v1rpkm0.00	Locus70589v1rpkm0.00
Throt20860	Locus70593v1rpkm0.00	Locus70593v1rpkm0.00
Throt20861	Locus70596v1rpkm0.00	Locus70596v1rpkm0.00
Throt20862	Locus70597v1rpkm0.00	Locus70597v1rpkm0.00
Throt20863	Locus70598v1rpkm0.00	Locus70598v1rpkm0.00
Throt20864	Locus70605v1rpkm0.00	Locus70605v1rpkm0.00
Throt20865	Locus70607v1rpkm0.00	Locus70607v1rpkm0.00
Throt20866	Locus70608v1rpkm0.00	Locus70608v1rpkm0.00
Throt20867	Locus70610v1rpkm0.00	Locus70610v1rpkm0.00
Throt20868	Locus70611v1rpkm0.00	Locus70611v1rpkm0.00
Throt20869	Locus70616v1rpkm0.00	Locus70616v1rpkm0.00
Throt20870	Locus70620v1rpkm0.00	Locus70620v1rpkm0.00
Throt20871	Locus70622v1rpkm0.00	Locus70622v1rpkm0.00
Throt20872	Locus70624v1rpkm0.00	Locus70624v1rpkm0.00
Throt20873	Locus70625v1rpkm0.00	Locus70625v1rpkm0.00
Throt20874	Locus70626v1rpkm0.00	Locus70626v1rpkm0.00
Throt20875	Locus70627v1rpkm0.00	Locus70627v1rpkm0.00
Throt20876	Locus70629v1rpkm0.00	Locus70629v1rpkm0.00
Throt20877	Locus70631v1rpkm0.00	Locus70631v1rpkm0.00
Throt20878	Locus70633v1rpkm0.00	Locus70633v1rpkm0.00
Throt20879	Locus70635v1rpkm0.00	Locus70635v1rpkm0.00
Throt20880	Locus70636v1rpkm0.00	Locus70636v1rpkm0.00
Throt20881	Locus70637v1rpkm0.00	Locus70637v1rpkm0.00
Throt20882	Locus70638v1rpkm0.00	Locus70638v1rpkm0.00
Throt20883	Locus70641v1rpkm0.00	Locus70641v1rpkm0.00
Throt20884	Locus70643v1rpkm0.00	Locus70643v1rpkm0.00
Throt20885	Locus70644v1rpkm0.00	Locus70644v1rpkm0.00
Throt20886	Locus70646v1rpkm0.00	Locus70646v1rpkm0.00
Throt20887	Locus70647v1rpkm0.00	Locus70647v1rpkm0.00
Throt20888	Locus70648v1rpkm0.00	Locus70648v1rpkm0.00
Throt20889	Locus70650v1rpkm0.00	Locus70650v1rpkm0.00
Throt20890	Locus70651v1rpkm0.00	Locus70651v1rpkm0.00
Throt20891	Locus70652v1rpkm0.00	Locus70652v1rpkm0.00
Throt20892	Locus70654v1rpkm0.00	Locus70654v1rpkm0.00
Throt20893	Locus70655v1rpkm0.00	Locus70655v1rpkm0.00
Throt20894	Locus70658v1rpkm0.00	Locus70658v1rpkm0.00
Throt20895	Locus70659v1rpkm0.00	Locus70659v1rpkm0.00
Throt20896	Locus70660v1rpkm0.00	Locus70660v1rpkm0.00
Throt20897	Locus70663v1rpkm0.00	Locus70663v1rpkm0.00
Throt20898	Locus70665v1rpkm0.00	Locus70665v1rpkm0.00
Throt20899	Locus70667v1rpkm0.00	Locus70667v1rpkm0.00
Throt20900	Locus70668v1rpkm0.00	Locus70668v1rpkm0.00
Throt20901	Locus70674v1rpkm0.00	Locus70674v1rpkm0.00
Throt20902	Locus70677v1rpkm0.00	Locus70677v1rpkm0.00
Throt20903	Locus70679v1rpkm0.00	Locus70679v1rpkm0.00
Throt20904	Locus70680v1rpkm0.00	Locus70680v1rpkm0.00
Throt20905	Locus70681v1rpkm0.00	Locus70681v1rpkm0.00
Throt20906	Locus70682v1rpkm0.00	Locus70682v1rpkm0.00
Throt20907	Locus70683v1rpkm0.00	Locus70683v1rpkm0.00
Throt20908	Locus70687v1rpkm0.00	Locus70687v1rpkm0.00
Throt20909	Locus70690v1rpkm0.00	Locus70690v1rpkm0.00
Throt20910	Locus70691v1rpkm0.00	Locus70691v1rpkm0.00
Throt20911	Locus70692v1rpkm0.00	Locus70692v1rpkm0.00
Throt20912	Locus70693v1rpkm0.00	Locus70693v1rpkm0.00
Throt20913	Locus70697v1rpkm0.00	Locus70697v1rpkm0.00
Throt20914	Locus70698v1rpkm0.00	Locus70698v1rpkm0.00
Throt20915	Locus70701v1rpkm0.00	Locus70701v1rpkm0.00
Throt20916	Locus70702v1rpkm0.00	Locus70702v1rpkm0.00
Throt20917	Locus70703v1rpkm0.00	Locus70703v1rpkm0.00
Throt20918	Locus70705v1rpkm0.00	Locus70705v1rpkm0.00
Throt20919	Locus70706v1rpkm0.00	Locus70706v1rpkm0.00
Throt20920	Locus70708v1rpkm0.00	Locus70708v1rpkm0.00
Throt20921	Locus70709v1rpkm0.00	Locus70709v1rpkm0.00
Throt20922	Locus70715v1rpkm0.00	Locus70715v1rpkm0.00
Throt20923	Locus70716v1rpkm0.00	Locus70716v1rpkm0.00
Throt20924	Locus70717v1rpkm0.00	Locus70717v1rpkm0.00
Throt20925	Locus70718v1rpkm0.00	Locus70718v1rpkm0.00
Throt20926	Locus70719v1rpkm0.00	Locus70719v1rpkm0.00
Throt20927	Locus70720v1rpkm0.00	Locus70720v1rpkm0.00
Throt20928	Locus70724v1rpkm0.00	Locus70724v1rpkm0.00
Throt20929	Locus70725v1rpkm0.00	Locus70725v1rpkm0.00
Throt20930	Locus70727v1rpkm0.00	Locus70727v1rpkm0.00
Throt20931	Locus70730v1rpkm0.00	Locus70730v1rpkm0.00
Throt20932	Locus70732v1rpkm0.00	Locus70732v1rpkm0.00
Throt20933	Locus70733v1rpkm0.00	Locus70733v1rpkm0.00
Throt20934	Locus70735v1rpkm0.00	Locus70735v1rpkm0.00
Throt20935	Locus70740v1rpkm0.00	Locus70740v1rpkm0.00
Throt20936	Locus70742v1rpkm0.00	Locus70742v1rpkm0.00
Throt20937	Locus70744v1rpkm0.00	Locus70744v1rpkm0.00
Throt20938	Locus70746v1rpkm0.00	Locus70746v1rpkm0.00
Throt20939	Locus70747v1rpkm0.00	Locus70747v1rpkm0.00
Throt20940	Locus70749v1rpkm0.00	Locus70749v1rpkm0.00
Throt20941	Locus70751v1rpkm0.00	Locus70751v1rpkm0.00
Throt20942	Locus70753v1rpkm0.00	Locus70753v1rpkm0.00
Throt20943	Locus70756v1rpkm0.00	Locus70756v1rpkm0.00
Throt20944	Locus70759v1rpkm0.00	Locus70759v1rpkm0.00
Throt20945	Locus70760v1rpkm0.00	Locus70760v1rpkm0.00
Throt20946	Locus70766v1rpkm0.00	Locus70766v1rpkm0.00
Throt20947	Locus70767v1rpkm0.00	Locus70767v1rpkm0.00
Throt20948	Locus70768v1rpkm0.00	Locus70768v1rpkm0.00
Throt20949	Locus70769v1rpkm0.00	Locus70769v1rpkm0.00
Throt20950	Locus70771v1rpkm0.00	Locus70771v1rpkm0.00
Throt20951	Locus70772v1rpkm0.00	Locus70772v1rpkm0.00
Throt20952	Locus70774v1rpkm0.00	Locus70774v1rpkm0.00
Throt20953	Locus70775v1rpkm0.00	Locus70775v1rpkm0.00
Throt20954	Locus70777v1rpkm0.00	Locus70777v1rpkm0.00
Throt20955	Locus70781v1rpkm0.00	Locus70781v1rpkm0.00
Throt20956	Locus70782v1rpkm0.00	Locus70782v1rpkm0.00
Throt20957	Locus70783v1rpkm0.00	Locus70783v1rpkm0.00
Throt20958	Locus70784v1rpkm0.00	Locus70784v1rpkm0.00
Throt20959	Locus70785v1rpkm0.00	Locus70785v1rpkm0.00
Throt20960	Locus70786v1rpkm0.00	Locus70786v1rpkm0.00
Throt20961	Locus70787v1rpkm0.00	Locus70787v1rpkm0.00
Throt20962	Locus70793v1rpkm0.00	Locus70793v1rpkm0.00
Throt20963	Locus70795v1rpkm0.00	Locus70795v1rpkm0.00
Throt20964	Locus70799v1rpkm0.00	Locus70799v1rpkm0.00
Throt20965	Locus70800v1rpkm0.00	Locus70800v1rpkm0.00
Throt20966	Locus70801v1rpkm0.00	Locus70801v1rpkm0.00
Throt20967	Locus70802v1rpkm0.00	Locus70802v1rpkm0.00
