geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt5964	0	0	0	0	0	0	0	0	0	0
Throt5965	0	42	8	2	0	4	3	3	5	3
Throt5968	2	12	4	2	7	1	1	0	1	0
Throt5969	39	9	7	0	1	4	3	0	4	1
Throt9247	0	0	0	0	1	3	0	0	0	1
Throt9246	0	0	1	0	0	0	0	0	1	0
Throt9245	0	2	0	0	1	0	0	0	1	0
Throt9244	21	42	30	13	23	23	14	19	8	16
Throt9243	0	1	0	0	0	0	0	0	0	1
Throt9242	0	2	0	0	3	0	0	0	0	1
Throt9241	1	1	0	1	0	0	0	0	1	0
Throt9240	0	0	0	1	0	5	0	0	1	0
Throt9249	16	3	7	0	3	5	2	0	1	1
Throt9248	0	0	0	0	0	0	0	0	0	0
Throt14895	0	0	0	0	0	0	0	0	0	0
Throt14894	0	0	0	0	0	0	0	0	0	0
Throt14897	1	1	3	0	0	0	0	5	0	0
Throt14896	3	1	4	0	0	0	0	7	0	0
Throt14891	265	141	215	45	121	137	109	102	70	51
Throt14890	0	0	0	0	0	0	0	0	0	0
Throt14893	0	0	0	0	0	0	0	0	0	0
Throt14892	8	8	24	1	9	11	8	6	6	7
Throt14899	0	0	0	0	0	0	0	0	0	0
Throt14898	0	0	0	0	0	0	0	0	0	0
Throt16945	1	0	0	0	0	0	0	0	1	0
Throt16944	1	2	1	0	0	0	0	0	1	0
Throt16947	2005	4398	3475	634	822	1929	1638	1929	621	1419
Throt16946	872	2007	1650	255	355	964	778	745	297	677
Throt16941	0	0	0	0	0	0	0	0	0	0
Throt16940	2	5	6	2	0	1	0	1	1	0
Throt16943	230	424	367	139	299	112	133	170	121	174
Throt16942	0	1	0	0	0	0	0	0	1	0
Throt13326	2	0	0	0	1	0	0	0	1	0
Throt13327	0	2	0	2	0	0	0	0	2	0
Throt13324	2	1	3	0	0	0	0	0	1	0
Throt13325	20942	28271	20519	9265	18006	12633	10499	15401	7673	14352
Throt16949	1	5	0	0	0	1	0	0	1	0
Throt13323	0	5	2	1	0	3	2	0	0	0
Throt13320	0	1	0	0	0	0	0	0	0	0
Throt13321	2	11	0	0	0	4	1	1	8	0
Throt9939	5797	8048	5797	2632	5101	3721	2915	4241	2037	3826
Throt9938	0	0	0	0	0	0	0	0	0	0
Throt9931	166	325	238	94	176	119	116	135	64	148
Throt9930	71155	91283	62823	28257	57212	38017	32766	47607	23790	44961
Throt9933	0	2	4	0	1	1	2	0	0	1
Throt9932	322	598	427	154	245	179	203	201	113	225
Throt9935	3	3	1	3	6	0	0	0	0	0
Throt9934	0	1	0	0	0	0	0	0	0	0
Throt9937	0	1	0	0	0	0	0	0	0	0
Throt9936	0	2	0	0	0	0	0	0	0	0
Throt6228	0	0	0	0	0	0	0	0	0	0
Throt6229	4	5	7	2	3	2	4	2	5	1
Throt6224	0	2	0	0	0	0	0	0	0	0
Throt6225	4	2	0	0	0	0	0	0	0	2
Throt6226	0	6	0	0	0	1	0	0	0	0
Throt6227	0	7	9	1	0	1	0	1	4	2
Throt6220	3	9	0	0	2	0	0	0	3	0
Throt6221	0	2	0	0	1	0	0	0	0	0
Throt6222	0	5	5	2	1	1	0	0	0	1
Throt6223	0	0	0	0	0	0	0	0	0	0
Throt13818	0	0	0	0	0	0	0	0	0	0
Throt13819	1	2	0	0	0	4	0	0	0	0
Throt13814	35	75	59	28	46	25	25	28	36	32
Throt13815	0	12	1	0	0	1	0	0	1	0
Throt13816	1	2	2	2	1	3	0	0	1	0
Throt13817	1	2	1	2	2	0	3	0	1	1
Throt13810	0	0	0	0	0	0	0	0	0	0
Throt13811	0	0	0	0	0	0	0	0	0	0
Throt13812	0	0	0	0	0	0	0	0	0	0
Throt13813	7	6	3	0	0	3	0	0	2	0
Throt3478	0	4	0	0	0	0	0	0	0	0
Throt3479	11	2	5	7	12	16	1	1	15	3
Throt3472	13	10	14	4	4	3	1	4	1	3
Throt3473	3	0	3	1	1	0	0	0	0	1
Throt3470	0	0	2	1	4	0	1	0	0	0
Throt3471	9	39	9	0	4	6	9	7	4	2
Throt3476	12	27	12	5	12	19	13	16	11	27
Throt3477	1	4	0	1	3	2	1	0	3	1
Throt3474	0	0	0	0	0	0	0	0	0	0
Throt3475	2	7	1	1	0	4	1	0	2	0
Throt7579	2	6	0	0	0	0	0	0	0	0
Throt7578	2	3	0	0	0	0	0	0	0	0
Throt7577	2	4	7	2	10	3	5	3	4	1
Throt7576	1	0	0	0	0	0	0	0	0	0
Throt7575	9	6	3	1	0	0	0	0	1	0
Throt7574	0	0	0	0	0	0	0	0	0	0
Throt7573	0	1	0	0	0	0	0	0	0	0
Throt7572	2	14	4	0	0	0	0	3	0	1
Throt7571	2	17	14	3	11	13	8	9	12	6
Throt7570	0	1	0	0	0	0	1	0	0	0
Throt739	7407	7799	344	854	25	70	29	17	73	24
Throt15306	0	0	0	0	0	0	0	0	0	0
Throt15307	1	1	0	0	0	0	0	0	0	0
Throt15304	1	3	2	2	0	0	0	1	1	0
Throt15305	0	0	0	0	1	0	0	0	0	0
Throt15302	1	0	0	0	0	0	0	0	0	0
Throt15303	2	4	7	3	0	2	0	0	2	1
Throt15300	6461	9054	6347	2265	5129	2828	2702	2958	1942	3520
Throt15301	0	0	0	0	0	0	0	0	0	0
Throt15308	433	652	654	237	503	246	280	297	212	292
Throt15309	12	17	16	2	16	0	2	6	2	4
Throt11416	43	79	73	17	35	55	39	44	30	25
Throt11417	0	0	0	0	0	0	0	0	0	0
Throt11414	0	0	0	0	0	0	0	0	0	0
Throt11415	1	11	0	0	2	1	1	0	0	0
Throt11412	0	1	1	2	0	0	0	0	0	0
Throt11413	0	1	0	0	0	1	0	0	0	0
Throt11410	3	0	1	0	0	0	0	0	1	0
Throt11411	23	12	61	23	63	40	20	10	39	9
Throt11418	12	44	62	1	24	33	26	29	31	35
Throt11419	1	1	2	0	1	0	0	0	1	0
Throt670	24	9	6	1	2	0	2	1	1	0
Throt4178	0	1	0	1	4	1	0	0	0	0
Throt4179	0	9	5	1	5	3	1	2	1	0
Throt4176	0	3	0	0	1	0	0	0	2	0
Throt4177	5	12	0	3	6	4	2	0	1	0
Throt4174	0	1	0	0	0	0	0	0	0	0
Throt4175	0	0	0	0	0	0	0	0	0	0
Throt4172	1	9	2	1	0	0	0	0	1	0
Throt4173	1	8	2	0	0	0	0	0	0	0
Throt4170	3	6	0	0	2	1	0	0	1	0
Throt4171	3	1	0	0	0	1	0	0	0	0
Throt5605	0	2	0	0	0	4	2	0	3	3
Throt5604	13	9	0	3	2	5	1	0	1	2
Throt4798	16	12	6	0	3	2	0	0	2	1
Throt4799	14	23	3	5	4	2	1	1	8	2
Throt4792	0	0	0	0	0	0	0	0	0	0
Throt4793	16	2	8	1	3	1	0	0	0	0
Throt4790	0	1	0	0	0	1	0	0	0	0
Throt4791	0	2	0	0	0	0	0	0	0	0
Throt4796	26	45	36	10	12	11	22	7	10	10
Throt4797	0	5	1	0	0	0	0	0	2	0
Throt4794	0	4	0	0	2	0	3	3	1	0
Throt4795	4	6	0	0	0	1	2	0	7	0
Throt5221	5	5	2	0	3	2	2	0	1	1
Throt5220	0	1	0	1	0	1	0	1	1	0
Throt5223	0	0	0	1	0	0	0	0	0	0
Throt5222	0	3	0	0	0	0	0	0	1	0
Throt5225	7	25	12	12	6	5	1	3	6	1
Throt5224	6888	9692	6440	2357	5447	2862	2801	3455	2172	3841
Throt5227	0	0	0	0	0	0	0	0	0	0
Throt5226	4	6	26	9	0	7	5	2	4	9
Throt5229	0	2	0	0	0	0	0	1	0	0
Throt5228	0	0	0	0	0	1	0	0	0	0
Throt2790	3	3	2	0	0	1	0	0	3	6
Throt2791	2	1	2	0	0	0	0	0	1	0
Throt2792	43	273	37	16	31	42	16	17	29	14
Throt2793	0	3	0	0	0	2	1	0	2	0
Throt2794	1	7	1	1	2	0	0	0	0	2
Throt2795	0	2	0	0	0	0	0	0	0	0
Throt2796	7	2	11	0	0	2	0	1	1	6
Throt2797	0	4	0	0	0	11	1	0	12	0
Throt2798	0	0	2	0	0	0	0	0	0	0
Throt2799	1	1	0	0	0	0	0	0	0	0
Throt9678	0	3	1	1	1	0	2	0	0	0
Throt9679	0	0	0	0	0	0	0	0	0	0
Throt2246	20	27	12	0	9	4	1	4	1	2
Throt2247	5	9	8	1	6	8	0	2	6	3
Throt2244	95	82	74	36	71	38	42	41	28	46
Throt2245	4	4	1	0	1	4	0	3	2	1
Throt2242	1	12	4	0	0	1	4	0	1	2
Throt2243	702	558	94	435	7	43	8	12	28	9
Throt2240	0	2	2	0	0	1	1	0	1	4
Throt2241	2	8	3	4	1	0	1	4	1	2
Throt9674	4	5	0	0	1	1	0	0	0	2
Throt2248	0	2	0	0	0	4	0	0	0	0
Throt2249	0	0	0	0	0	8	3	0	17	0
Throt9675	579	1309	1082	178	244	609	496	503	190	459
Throt10559	0	2	0	1	0	1	0	0	0	0
Throt15851	1034	1707	1565	554	1204	638	694	717	525	743
Throt10455	4	6	4	3	3	1	1	3	2	3
Throt10454	0	5	11	4	8	6	4	3	3	4
Throt11049	432	716	640	244	530	258	272	311	210	305
Throt11048	0	0	1	0	0	1	0	0	2	1
Throt21194	0	0	0	0	0	0	0	0	0	0
Throt21195	0	0	0	0	0	0	0	0	0	0
Throt21196	0	0	0	0	0	0	0	0	0	0
Throt21197	0	0	0	0	0	0	0	0	0	0
Throt11041	0	0	0	0	0	1	0	0	0	0
Throt11040	0	0	0	0	0	1	0	0	0	0
Throt11043	93	108	159	38	81	50	45	66	65	52
Throt11042	92	114	158	39	82	52	46	67	68	51
Throt10312	0	3	0	0	0	0	0	1	0	0
Throt22038	0	0	0	0	0	0	0	0	0	0
Throt22039	0	0	0	0	0	0	0	0	0	0
Throt22032	0	0	0	0	0	0	0	0	0	0
Throt22033	0	0	0	0	0	0	0	0	0	0
Throt22030	0	0	0	0	0	0	0	0	0	0
Throt22031	0	0	0	0	0	0	0	0	0	0
Throt22036	0	0	0	0	0	0	0	0	0	0
Throt22037	0	0	0	0	0	0	0	0	0	0
Throt22034	0	0	0	0	0	0	0	0	0	0
Throt22035	0	0	0	0	0	0	0	0	0	0
Throt6878	5	15	8	6	2	2	0	1	5	3
Throt13683	0	8	1	0	0	2	1	0	1	0
Throt6028	184	944	426	183	926	269	230	363	177	329
Throt6029	2	2	0	0	0	0	0	0	0	3
Throt6026	3680	269	696	315	588	251	716	205	277	270
Throt6027	184	946	428	182	917	270	229	364	177	325
Throt6024	3	10	2	0	0	2	0	1	2	0
Throt6025	0	0	0	0	0	0	0	0	0	0
Throt6022	0	0	1	0	0	0	0	0	0	0
Throt6023	2404	68	414	230	369	148	329	99	123	120
Throt6020	0	2	2	0	1	0	0	0	0	0
Throt6021	0	2	2	1	1	0	0	1	0	0
Throt6794	0	0	0	1	0	0	0	0	3	0
Throt12306	0	2	1	0	0	1	0	1	0	1
Throt6796	1	6	0	1	0	0	2	1	0	0
Throt12304	51	71	201	20	24	71	52	61	49	62
Throt6790	0	2	2	1	0	0	0	2	1	0
Throt6791	0	2	2	1	1	0	0	0	2	3
Throt6792	0	10	1	1	2	0	0	0	1	3
Throt6793	6	15	5	3	6	1	0	1	0	5
Throt17159	0	2	0	0	0	2	0	2	0	0
Throt17158	6	4	3	1	0	3	1	1	1	0
Throt6798	1	0	0	0	0	3	1	1	0	0
Throt6799	0	0	0	0	0	1	1	0	0	0
Throt12309	60	47	20	10	3	9	12	1	5	8
Throt12308	0	8	6	2	2	2	0	0	2	0
Throt21782	0	0	0	0	0	0	0	0	0	0
Throt17489	0	0	0	0	0	0	0	0	0	0
Throt17488	0	0	0	0	0	0	0	0	0	0
Throt17483	2	3	0	2	0	1	0	0	1	0
Throt17482	5	6	6	2	0	2	0	1	2	1
Throt17481	0	0	0	0	0	0	0	0	0	0
Throt17480	0	0	0	0	0	0	0	0	0	0
Throt17487	0	1	0	0	0	0	0	0	1	0
Throt17486	9	3	0	0	0	0	0	0	0	0
Throt17485	182	399	325	65	63	207	163	137	68	138
Throt17484	0	0	0	0	0	0	0	0	0	0
Throt7771	1	9	10	0	1	0	0	0	0	0
Throt7770	0	0	0	0	0	0	0	0	0	0
Throt7773	1	0	0	0	0	0	1	0	0	0
Throt7772	0	1	3	0	0	0	0	0	0	0
Throt7775	4936	8947	5718	3727	4081	3600	2999	3603	1562	3561
Throt7774	516	821	561	321	390	301	265	315	128	326
Throt7777	0	2	2	0	0	1	0	0	0	0
Throt7776	0	1	0	1	0	0	0	0	0	0
Throt7779	0	2	1	1	0	4	0	0	0	0
Throt7778	0	3	0	0	0	0	0	0	2	0
Throt21677	0	0	0	0	0	0	0	0	0	0
Throt21676	0	0	0	0	0	0	0	0	0	0
Throt21671	0	0	0	0	0	0	0	0	0	0
Throt21670	0	0	0	0	0	0	0	0	0	0
Throt21673	0	0	0	0	0	0	0	0	0	0
Throt21672	0	0	0	0	0	0	0	0	0	0
Throt20607	0	0	0	0	0	0	0	0	0	0
Throt16686	595	936	910	322	705	358	397	415	297	468
Throt16687	3	5	0	0	0	0	0	0	0	0
Throt16684	0	1	0	0	0	0	0	0	0	0
Throt16685	2	1	0	0	0	0	0	0	0	0
Throt16682	0	1	0	1	0	0	0	0	0	0
Throt16683	0	20	0	0	0	1	1	3	2	0
Throt16680	7	5	5	2	2	7	2	2	5	4
Throt16681	0	0	0	0	0	0	0	0	0	0
Throt19463	0	0	0	0	0	0	0	0	0	0
Throt19462	6	2	0	0	4	1	3	3	1	2
Throt19461	0	3	0	0	0	0	0	0	0	0
Throt19460	6	5	0	0	3	1	3	3	1	2
Throt19467	352	533	461	152	153	174	160	173	132	228
Throt19466	0	0	0	0	0	0	0	0	0	0
Throt19465	0	0	0	0	0	0	0	0	0	0
Throt19464	0	0	0	0	0	0	0	0	0	0
Throt900	1	10	4	0	1	0	1	0	1	0
Throt901	28	3	27	7	45	37	11	3	45	5
Throt902	3	4	2	1	3	11	2	1	7	0
Throt903	1	45	15	4	4	5	4	0	9	2
Throt904	2141	153	306	351	293	70	58	37	130	63
Throt905	6	11	9	3	8	3	2	0	4	1
Throt906	0	0	0	1	0	0	0	0	0	0
Throt907	0	2	0	1	0	0	0	0	0	0
Throt908	0	0	1	0	1	4	0	1	0	0
Throt909	0	0	1	0	0	2	0	0	0	0
Throt21099	0	0	0	0	0	0	0	0	0	0
Throt21098	0	0	0	0	0	0	0	0	0	0
Throt21091	0	0	0	0	0	0	0	0	0	0
Throt21090	0	0	0	0	0	0	0	0	0	0
Throt21093	0	0	0	0	0	0	0	0	0	0
Throt21092	0	0	0	0	0	0	0	0	0	0
Throt21095	0	0	0	0	0	0	0	0	0	0
Throt21094	0	0	0	0	0	0	0	0	0	0
Throt21097	0	0	0	0	0	0	0	0	0	0
Throt21096	0	0	0	0	0	0	0	0	0	0
Throt19799	0	0	0	0	0	0	0	0	0	0
Throt19798	2	0	0	0	0	0	0	0	0	0
Throt19795	0	1	0	0	1	0	1	1	1	1
Throt19794	0	0	0	0	0	0	0	0	0	0
Throt19797	0	0	0	0	0	0	0	0	0	1
Throt19796	0	1	0	0	1	0	1	1	1	1
Throt19791	0	0	0	0	0	0	0	0	0	0
Throt19790	2535	1396	2392	931	1330	1764	877	764	1031	1031
Throt19793	0	3	0	0	0	0	0	0	1	0
Throt19792	0	1	0	0	0	0	0	0	0	0
Throt13490	169	336	319	47	62	193	167	119	61	133
Throt17249	2	0	0	0	1	0	0	0	0	0
Throt13492	0	6	0	1	5	0	1	0	1	0
Throt13493	0	4	0	0	4	0	0	0	0	0
Throt13494	0	1	0	0	0	2	0	0	0	0
Throt20788	1	1	0	0	0	0	0	0	0	0
Throt13496	0	4	1	0	1	0	3	0	0	0
Throt13497	1	9	1	1	0	1	0	0	3	0
Throt13498	0	4	0	0	0	2	0	0	0	1
Throt13499	2	9	0	1	2	2	0	1	1	0
Throt3219	0	5	1	0	1	1	0	1	5	1
Throt3216	29	60	9	3	19	7	2	0	54	0
Throt3217	124	209	29	16	11	10	2	3	14	2
Throt3214	59	3	21	0	8	1	3	4	6	1
Throt3215	57	4	19	0	7	1	0	4	6	1
Throt3212	3	15	2	0	2	4	0	1	2	3
Throt3213	0	4	1	0	1	0	0	1	0	0
Throt1328	0	0	0	0	0	0	0	0	0	0
Throt21950	0	0	0	0	0	0	0	0	0	0
Throt3210	0	0	0	0	0	0	0	0	0	0
Throt21951	0	0	0	0	0	0	0	0	0	0
Throt1320	32855	19053	28045	12402	19733	23897	13042	11295	15220	12102
Throt1321	263	466	297	138	218	209	133	191	109	199
Throt1322	1	0	4	1	1	1	0	0	1	0
Throt3211	0	2	0	0	0	0	0	0	1	0
Throt1324	1	7	0	0	1	2	1	1	2	0
Throt21952	0	0	0	0	0	0	0	0	0	0
Throt1326	9	52	5	1	5	16	5	8	7	5
Throt1327	1	22	2	3	1	2	1	2	6	0
Throt21953	0	0	0	0	0	0	0	0	0	0
Throt21954	0	0	0	0	0	0	0	0	0	0
Throt21955	0	0	2	1	0	1	0	1	0	0
Throt6808	0	9	0	1	0	0	0	0	2	0
Throt17247	0	0	1	0	0	0	0	0	1	0
Throt6804	0	0	0	0	0	0	0	0	0	0
Throt6805	0	2	0	0	0	0	0	0	0	0
Throt6806	0	10	1	1	0	4	0	0	4	2
Throt17246	0	0	0	0	0	0	0	0	0	0
Throt6800	0	0	0	1	0	0	0	0	0	0
Throt6801	1	2	1	2	0	1	0	0	4	2
Throt6802	0	3	0	0	0	0	0	0	0	0
Throt6803	2	7	2	0	1	2	0	0	0	0
Throt5823	3	6	1	0	0	1	2	1	1	0
Throt8810	0	3	1	0	0	0	0	0	1	0
Throt5821	6	8	0	1	2	3	0	0	3	0
Throt8812	0	3	0	0	1	0	0	0	0	0
Throt10219	0	4	2	1	2	0	0	0	0	0
Throt10218	0	0	0	0	0	3	0	1	3	0
Throt10217	0	0	1	0	0	0	1	0	0	0
Throt8815	6	8	4	0	4	1	0	1	1	1
Throt10215	0	4	1	1	2	0	2	2	0	0
Throt10214	0	0	0	1	1	0	0	0	0	0
Throt10213	0	0	0	0	0	0	0	0	1	0
Throt10212	0	1	0	0	0	0	0	0	1	0
Throt10211	0	0	0	0	1	0	0	0	0	0
Throt8814	0	6	8	3	3	5	0	3	5	3
Throt8817	0	3	0	0	0	0	0	0	0	0
Throt8816	2	5	2	3	5	3	1	1	6	1
Throt17973	0	0	0	0	0	0	0	0	0	0
Throt17972	0	0	0	1	0	0	0	0	0	0
Throt17971	0	0	2	0	0	0	0	0	0	1
Throt17970	4	6	3	1	0	2	2	1	3	0
Throt17977	0	0	0	0	0	0	0	0	0	0
Throt17976	0	1	0	0	0	0	0	0	0	0
Throt17975	0	1	0	0	0	0	0	0	0	0
Throt17974	0	2	0	0	1	0	0	0	0	0
Throt17979	0	2	0	1	1	1	0	0	1	0
Throt17978	0	0	0	0	0	0	0	0	0	0
Throt8327	16	15	19	15	14	23	15	12	13	19
Throt8326	0	0	1	1	3	4	3	1	2	0
Throt8325	0	4	0	0	0	1	0	0	0	0
Throt8324	0	0	0	0	0	2	0	0	1	0
Throt8323	0	6	0	0	0	0	0	0	1	0
Throt8322	1	0	0	0	0	0	0	0	0	0
Throt8321	0	1	4	0	2	1	0	0	0	0
Throt8320	0	3	5	0	2	1	1	0	0	0
Throt8329	0	0	2	1	2	1	0	0	2	0
Throt8328	14	2	15	0	6	8	1	4	1	5
Throt14448	61	81	90	31	59	15	26	51	33	35
Throt14449	0	0	0	0	0	0	0	0	0	0
Throt14446	12	2	4	0	4	0	0	1	0	0
Throt14447	12	23	16	10	4	8	5	8	6	2
Throt14444	0	0	0	0	0	0	0	0	0	0
Throt14445	0	3	0	0	0	0	0	0	0	0
Throt14442	7	3	4	0	0	0	0	2	2	0
Throt14443	2	3	0	0	0	0	1	0	0	1
Throt14440	0	0	0	0	0	0	0	0	0	0
Throt14441	3	0	0	0	0	0	0	1	0	0
Throt12393	0	4	0	0	0	2	0	0	2	0
Throt798	10	12	10	1	5	11	3	0	17	7
Throt16016	0	3	1	2	0	0	0	0	0	0
Throt20722	0	0	0	0	0	0	0	0	0	0
Throt10318	0	0	0	0	0	0	0	0	0	0
Throt2008	7	1	0	0	3	0	0	0	6	1
Throt2009	2	4	1	0	1	1	0	1	0	1
Throt10319	0	0	0	0	0	0	0	0	0	0
Throt2000	7	26	18	7	15	14	1	3	15	3
Throt2001	0	3	3	1	2	1	0	1	2	4
Throt2002	60	27	24	8	5	3	1	3	5	3
Throt2003	0	15	2	0	0	4	2	3	0	2
Throt2004	17	26	1	4	2	2	2	2	2	0
Throt2005	2	2	0	1	0	1	0	0	1	0
Throt2006	0	0	0	1	1	1	0	1	1	2
Throt2007	55	66	72	17	27	27	16	25	39	32
Throt20724	0	0	0	0	0	0	0	0	0	0
Throt18543	261	548	497	324	329	327	370	504	135	401
Throt6592	0	0	0	0	0	0	0	0	0	0
Throt6593	0	0	0	0	2	0	0	0	3	0
Throt12503	60	105	125	21	40	69	65	52	26	26
Throt6591	0	3	0	0	0	1	0	0	0	0
Throt17757	0	0	0	0	0	0	0	0	0	0
Throt18542	710	1230	1113	394	894	453	502	523	380	550
Throt6597	3	2	0	1	1	1	1	0	2	0
Throt6594	0	0	0	0	0	0	0	0	0	0
Throt12506	1	3	0	1	0	0	0	2	3	1
Throt18541	5880	8122	6354	2218	5010	2731	2717	3018	2015	3314
Throt17759	8	25	8	2	1	3	0	2	1	0
Throt12804	0	3	3	1	0	0	1	0	0	0
Throt17758	0	1	0	0	0	0	0	0	0	0
Throt17837	2	1	0	0	0	1	0	0	0	2
Throt12806	0	0	0	0	0	0	0	0	0	0
Throt17835	5	2	2	0	1	1	0	1	0	0
Throt18540	0	12	2	1	2	6	0	0	6	2
Throt12800	0	1	0	1	0	0	0	0	0	0
Throt12801	0	1	0	0	0	0	0	0	0	0
Throt12802	0	7	1	1	2	2	1	0	4	1
Throt12803	5	5	3	3	0	2	1	0	1	2
Throt7247	0	0	0	0	0	0	0	0	0	0
Throt2918	0	0	0	0	0	0	0	0	0	0
Throt7246	0	3	0	0	0	0	0	0	1	0
Throt2912	1	7	0	0	0	5	2	0	4	0
Throt2913	0	0	0	0	0	0	0	0	0	0
Throt2910	6	6	6	1	1	4	2	3	6	4
Throt2911	1	7	0	0	0	6	1	0	4	0
Throt2916	0	0	0	0	0	0	0	0	1	0
Throt2917	0	0	0	0	0	0	0	0	0	0
Throt2914	4	2	3	2	1	3	5	1	3	0
Throt2915	10	12	38	11	26	23	11	3	18	10
Throt8204	503	782	759	293	601	295	358	376	244	350
Throt8205	0	7	3	2	1	2	2	1	8	1
Throt18546	10	18	8	7	10	23	11	8	6	5
Throt17838	0	0	0	0	0	0	0	0	0	0
Throt17839	0	0	0	0	0	0	0	0	0	0
Throt7249	1	21	2	2	1	8	3	2	7	0
Throt7248	2	1	0	0	1	3	0	0	0	0
Throt18545	0	0	0	0	0	1	0	0	0	0
Throt16014	2	1	3	0	4	0	0	0	1	0
Throt19627	2	1	2	3	0	0	0	0	0	3
Throt18544	0	0	0	0	0	0	0	0	0	0
Throt19626	2	1	2	3	0	0	0	0	0	3
Throt19629	0	2	0	0	0	2	0	0	0	0
Throt19628	0	0	0	0	0	0	0	0	0	0
Throt16013	19	28	90	10	9	30	35	28	25	40
Throt5070	0	1	0	0	0	0	0	0	0	0
Throt5071	5	24	4	3	6	2	1	5	0	0
Throt5072	21	28	4	3	9	1	1	1	2	1
Throt5073	8	19	8	2	3	2	1	2	2	0
Throt5074	3	1	0	0	0	0	0	0	2	0
Throt5075	0	1	0	0	0	0	0	1	1	0
Throt5076	0	0	0	1	0	0	0	0	0	0
Throt5077	0	2	2	0	1	0	0	0	1	0
Throt5078	0	0	0	0	0	0	0	0	0	0
Throt5079	0	0	0	1	0	0	0	0	0	0
Throt3285	0	0	0	0	0	0	0	0	0	0
Throt20772	0	0	0	0	0	0	0	0	0	0
Throt3287	0	3	3	0	2	0	0	3	0	0
Throt3286	0	6	1	3	0	6	0	2	11	0
Throt3281	4	2	2	2	2	2	1	2	2	3
Throt3280	6	11	1	2	0	0	0	2	1	0
Throt18200	0	0	0	0	0	0	0	0	0	0
Throt18201	0	4	2	0	1	0	0	0	0	0
Throt18202	1	3	0	3	0	0	0	0	0	0
Throt18203	3	1	0	0	0	1	0	1	0	0
Throt18204	0	3	3	0	0	0	0	1	6	0
Throt3283	16	8	26	4	25	18	15	9	25	8
Throt18206	0	2	0	0	0	5	1	1	2	0
Throt18207	0	1	0	0	0	0	0	0	0	0
Throt18208	4	2	2	1	2	0	0	0	0	0
Throt18209	0	0	0	0	0	0	0	0	0	0
Throt3282	0	0	1	0	1	4	0	0	4	0
Throt22156	0	0	0	0	0	0	0	0	0	0
Throt8716	1	3	0	1	0	1	0	0	0	0
Throt22151	0	0	0	0	0	0	0	0	0	0
Throt21959	0	0	0	0	0	0	0	0	0	0
Throt2329	2	9	1	4	1	0	0	0	2	2
Throt2328	2	2	2	0	2	0	0	0	2	0
Throt18578	0	2	1	0	2	1	0	0	1	2
Throt18579	817	408	359	150	306	635	153	142	199	82
Throt708	68	14	31	20	18	9	13	3	7	11
Throt709	0	3	0	0	0	2	0	0	0	0
Throt12598	1	4	0	0	0	0	0	0	0	0
Throt19980	0	2	0	1	1	0	0	0	0	0
Throt19981	0	0	0	0	0	0	0	0	0	0
Throt19982	0	2	1	1	0	2	1	0	0	0
Throt19983	0	2	0	2	0	1	1	0	0	0
Throt19984	0	0	0	2	0	0	0	0	0	1
Throt19985	0	0	2	0	0	0	0	0	0	0
Throt19986	0	0	0	0	0	0	0	0	0	0
Throt19987	0	0	0	0	0	0	0	0	0	0
Throt19988	8	18	18	2	3	5	6	4	3	12
Throt19989	0	0	0	0	0	0	0	0	0	0
Throt7949	0	0	0	0	0	0	0	0	0	0
Throt704	282	199	26	13	4	8	9	11	10	13
Throt705	2	1	2	0	1	1	0	2	0	0
Throt702	1	0	2	0	0	0	2	0	0	0
Throt703	1668	35	297	265	395	230	105	48	151	25
Throt6501	0	0	0	0	0	0	0	0	0	0
Throt18574	1	3	2	1	0	2	2	1	0	1
Throt3752	4	3	2	1	2	4	1	4	3	3
Throt9374	1	0	0	0	0	0	0	0	0	0
Throt3751	4	5	4	2	2	4	1	5	3	3
Throt3750	4	1	0	1	0	0	0	2	1	0
Throt3757	6	43	5	1	5	2	0	2	2	2
Throt6504	0	0	0	0	0	0	0	0	0	0
Throt16538	0	4	2	0	0	0	0	1	0	0
Throt16539	0	3	0	0	0	0	0	0	0	0
Throt6507	0	1	1	0	0	0	0	0	0	0
Throt16530	1	3	0	0	0	0	1	0	0	0
Throt16531	0	0	3	0	1	1	0	0	2	1
Throt16532	0	1	1	0	6	4	0	0	1	0
Throt16533	0	0	0	0	0	0	1	0	1	0
Throt16534	3	10	3	0	0	0	0	2	0	2
Throt16535	0	0	0	0	0	0	0	0	0	0
Throt16536	104	173	129	49	43	35	57	39	34	48
Throt16537	108	168	130	50	45	36	50	41	36	49
Throt20469	0	0	0	0	0	0	0	0	0	0
Throt20468	0	0	0	0	0	0	0	0	0	0
Throt20463	0	0	0	0	0	0	0	0	0	0
Throt20462	0	1	0	0	1	0	0	0	0	1
Throt20461	0	0	0	0	0	0	0	0	0	0
Throt20460	0	0	0	0	0	0	0	0	0	0
Throt20467	0	0	0	0	0	0	0	0	0	0
Throt20466	0	0	0	0	0	0	0	0	0	0
Throt20465	0	0	0	0	0	0	0	0	0	0
Throt20464	0	0	0	0	0	0	0	0	0	0
Throt6611	0	1	0	0	0	1	0	0	2	0
Throt6610	0	0	0	0	0	0	0	0	0	0
Throt6613	0	2	0	0	0	0	0	0	0	0
Throt6612	0	1	0	0	0	0	0	0	1	0
Throt6615	6	11	1	0	1	3	0	1	2	0
